"festival_year_id","year","raw_name_ko","admin_area_level1","admin_area_level2","period_raw","parsed_start_date","parsed_end_date","parsed_duration_days","date_parse_status","date_parse_confidence","parsed_months","date_parse_notes"
"9436653cfa0846083ebf40031a73a472fd4bd351","2017","서울드럼페스티벌","서울특별시","시자체","5.27~5.28","2017-05-27","2017-05-28","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"3a7fbea2b38b53ae09ebd66f6c5e2095de77f77d","2017","서울거리예술축제","서울특별시","시자체","10.4~10.8","2017-10-04","2017-10-08","5","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"7ac7df2860632813ed4356f05e6b8be37b580db9","2017","서울문화의 밤","서울특별시","시자체","8.11~8.13","2017-08-11","2017-08-13","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"4a03fc0d108304a0f7adbfc46f6eb2822cf003dd","2017","서울김장문화제","서울특별시","시자체","11.3~11.5","2017-11-03","2017-11-05","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"a14c1b23176fe537f37324048b85393863ceb37f","2017","서울사진축제","서울특별시","시자체","10.31~11.29","2017-10-31","2017-11-29","30","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"3bfaaf8e162ecc3cd58b90031a1ea32b231033f1","2017","서울아리랑페스티벌","서울특별시","시자체","10.12~10.14","2017-10-12","2017-10-14","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"913a1913259b546c8d35e1ce8417811c51a6e774","2017","2017한양도성문화제","서울특별시","시자체","10.13~10.15","2017-10-13","2017-10-15","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"a91966f0ad8890fbed692f18cfb53e8b14504350","2017","17 한강몽땅 여름축제","서울특별시","시자체","7.21~8.20","2017-07-21","2017-08-20","31","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"51fda5e1db840bd57acd4c8a2826ce5f890f4ee8","2017","한강 서래섬 꽃 축제","서울특별시","시자체","5월, 10월 중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"752d979373c63fb605bbd53d427fb64666657254","2017","2017 서울빛초롱축제","서울특별시","시자체","11.3~11.19","2017-11-03","2017-11-19","17","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"114bf8ed848fa9bc07c019ad6cc19a9aa3731613","2017","서울건축문화제","서울특별시","시자체","8.31~9.30","2017-08-31","2017-09-30","31","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"0f0fb08c1fa0ec0f7a8576c0f3cf531f132cd1bf","2017","2017 지구촌나눔한마당","서울특별시","시자체","5.6~5.7","2017-05-06","2017-05-07","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"1d89915b807235f2fc18463ead783f1a78af5380","2017","서울 북 페스티벌
Seoul Book Festival
도서관아! 놀자","서울특별시","시자체","5.13.~5.14.","2017-05-13","2017-05-14","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"e5b3bc40f0d634ed78cb6c6b0ea9c6ee50ba3d3b","2017","서울억새축제","서울특별시","서부공원녹지사업소","10월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"89798bd2cb4970bd6b8d63b13d56b1afc9d7537c","2017","서울대공원 벚꽃 축제","서울특별시","서울대공원","4월 초
벚꽃개화 시기",,,,"partial_month","low","System.Object[]","Month identified but no exact day-level range"
"343146d0c505f41d392e40ed85a8ffd37fcd556c","2017","서울대공원 장미원 축제","서울특별시","서울대공원","5월~6월
장미개화 시기",,,,"partial_month","low","System.Object[]","Month identified but no exact day-level range"
"74d959a0e30901cc7bc81b276f24820105ea4665","2017","2017 종로한복축제","서울특별시","종로구","9. 22 ~ 24","2017-09-22","2017-09-24","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"5da356a90fa5f6e653ed225e06c70a348d27510a","2017","인사전통문화축제","서울특별시","종로구","9월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"630c3d2b6177ccda9f241bf7a974c2113d1bc2a0","2017","D.FESTA 
대학로 거리공연축제","서울특별시","종로구","5.18.~5.21.","2017-05-18","2017-05-21","4","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"302a8ffb294d417b261e4320c1d23bd1103886b8","2017","SUAF 대학로문화축제","서울특별시","종로구","10.14.~10.15.
(예정)","2017-10-14","2017-10-15","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"f0ef71e09f268b517d76dfefcc8bd80053ab6e07","2017","정동야행","서울특별시","중구","5월/10월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"cc371f6ede439a331200576ab374fb2c15a27c87","2017","충무로뮤지컬영화제","서울특별시","중구","7월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"c826b4737fdcff409d3e4b0ba6343c50d2aa2f21","2017","드래곤 IT 페스티벌","서울특별시","용산구","2016.10.
(미정)",,,,"missing_or_ambiguous","low","System.Object[]","No exact day-level range parsed"
"d64be796db76dc2db566267c9505187f938ddbf3","2017","2017 이태원 지구촌
 축제","서울특별시","용산구","10월 중순",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"997d5fcce6b055f472aefd73b861363803e2e371","2017","응봉산 개나리축제","서울특별시","성동구","3.31~4.2","2017-03-31","2017-04-02","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"0fe3fac52a00158dbdf5173ba2d4f8c30621a3a9","2017","태조 이성계 축제","서울특별시","성동구","9.22~9.24","2017-09-22","2017-09-24","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"d99e319d852cea47ee70b5fa83eb4220233f30d7","2017","성동디자인위크","서울특별시","성동구","9월 ~ 10월 중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"692411f5f1a23917d7eb799524458089eb4df30d","2017","서울동화축제","서울특별시","광진구","5.5. 전후","2017-05-05","2017-05-05","1","parsed_single_day","medium","System.Object[]","Single exact date parsed; no explicit end date"
"ccc11fecdd62c64dbba11b572ca39a8a9bf6e326","2017","광나루어울마당","서울특별시","광진구","9.21~9.22","2017-09-21","2017-09-22","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"08b714569a1e25271c674be87a5a33bd32394ad8","2017","서울약령시 한방축제","서울특별시","동대문구","10월 중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"0feccf583a26d3066cff6175966c1f43ff013bcd","2017","선농대제","서울특별시","동대문구","10월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"9d8dc8bf9afa85e7103b589bd170443bd2149263","2017","세계거리춤축제","서울특별시","동대문구","9월 말",,,,"partial_month","low","System.Object[]","Month identified but no exact day-level range"
"c369676ddd1b72ce4ffd8aaff4875b2f07201e58","2017","청룡문화제","서울특별시","동대문구","10.23~10.24","2017-10-23","2017-10-24","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"b16061ec04157074fa5c2c5471c9f24832665a0f","2017","서울장미축제","서울특별시","중랑구","5.19~5.21","2017-05-19","2017-05-21","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"9825661b6c7c8909d74e7f0616c1f22f9cd3b4b4","2017","용마폭포 문화예술축제","서울특별시","중랑구","10.20.~21.","2017-10-20","2017-10-21","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"bfae0699c1c92afde41e3559b19fd308355f1734","2017","성북진경축제","서울특별시","성북구","10월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"ddb7d89c5d1174215d398177deb6b49708fb152a","2017","성북훈민정음축제","서울특별시","성북구","10월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"846cb8a5a89ecd037909f6f858be8563d5d95568","2017","4.19혁명국민문화제 2017","서울특별시","강북구","4.16~4.19","2017-04-16","2017-04-19","4","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"a595b5b8218dee8246f74307386ec2238dfe2d0d","2017","도봉구 등축제","서울특별시","도봉구","4월, 10월 중
(2회)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"f5751a51ea9f2f8a54f8660f2fabde3735dc686a","2017","노원탈축제","서울특별시","노원구","10.7 ~ 10.9","2017-10-07","2017-10-09","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"05f364f72cee431e6e900c30a386dae64e50beae","2017","노원등축제","서울특별시","노원구","4.27~5.8","2017-04-27","2017-05-08","12","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"1ccdc6a039a299ab5173cab8aaff84239a0d96d8","2017","북한산페스티벌","서울특별시","은평구","미정",,,,"missing_or_ambiguous","low","System.Object[]","No exact day-level range parsed"
"0e620d63a9e6dea378797048d07792510b8530e7","2017","은평누리축제","서울특별시","은평구","미정",,,,"missing_or_ambiguous","low","System.Object[]","No exact day-level range parsed"
"5d118e6fbfc569b2a7c6e762b67b0d8aacf941ee","2017","서대문독립민주축제","서울특별시","서대문구","8.14~8.15","2017-08-14","2017-08-15","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"5ae2c5d74c6903ae7d869b3021c4e910c90d3210","2017","신촌크리스마스
거리축제","서울특별시","서대문구","12.23~26
(예정)","2017-12-23","2017-12-26","4","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"e22c2a85c0e839653e02d79842c3f30aa9bc51a5","2017","제5회 신촌물총축제","서울특별시","서대문구","7.8~7.9","2017-07-08","2017-07-09","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"24e88bb39107e2dc41a2e7555310563d97fb1ff1","2017","제10회 마포나루 
새우젓축제","서울특별시","마포구","10.20~10.22","2017-10-20","2017-10-22","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"5aeae9eb39036be820952e78f188f78154cf43e1","2017","양천예술제","","양천구","5월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"95597a281473d5ac3476a608ae854f7afd47bb95","2017","제18회 허준축제","서울특별시","강서구","10.13. ~ 15.","2017-10-13","2017-10-15","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"d63c8edb97bcedb065dd69558e3265447473d731","2017","점프구로2017축제","서울특별시","구로구","10.1~10.2 예정","2017-10-01","2017-10-02","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"963873b27ce2d5a368e8b227446643ae07a4def5","2017","금천하모니 벚꽃축제","서울특별시","금천구","4.16~17","2017-04-16","2017-04-17","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"dec6f647ad858cfb1b50bf1190bc959ed6851715","2017","제13회 영등포 여의도 봄꽃축제","서울특별시","영등포구","4.1~4.9","2017-04-01","2017-04-09","9","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"5922a9d372a3a62b09132485a4a78c8a5ce081a0","2017","도심속 바다축제","서울특별시","동작구","9~10월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"760918a848fc10aa210a2e6b0b01de06e2c4db32","2017","관악강감찬축제","서울특별시","관악구","4.28~4.29","2017-04-28","2017-04-29","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"00ac49e9a7082b4099a4aecf83c92d0b417e1081","2017","서리풀페스티벌","서울특별시","서초구","9.16~9.24,29","2017-09-16","2017-09-24","9","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"89a6808516772397c2d65355a723948d08bbc7c2","2017","강남페스티벌 K-POP공연","서울특별시","강남구","9.3000000000000007","2017-09-30","2017-09-30","1","parsed_single_day","medium","System.Object[]","Single exact date parsed; no explicit end date"
"9727dffb8dc89433121c5ea7c3d50be6408147ac","2017","강남패션페스티벌","서울특별시","강남구","9.27~9.29(예정)","2017-09-27","2017-09-29","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"a3a433d69faa83ff2cde21fc02865572b1b48647","2017","석촌호수 벚꽃축제","서울특별시","송파구","4. 1~4.9","2017-04-01","2017-04-09","9","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"5c785bc0fe76aef1a4be11678dd2136c51e4e77b","2017","한성백제문화제","서울특별시","송파구","9.21-9.24","2017-09-21","2017-09-24","4","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"cbbd95ee2a0be74f2d77cdbb7379778362c3791c","2017","제22회 강동선사문화축제","서울특별시","강동구","10.13~10.15","2017-10-13","2017-10-15","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"bd8108c6543f1a21c5f9e637184e249d3c05344f","2017","제30회 북극곰수영축제","부산광역시","본청","1.7~1.8","2017-01-07","2017-01-08","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"dc85ecf4229a243c6e9910c2e2b2ad2c92df090a","2017","제6회 낙동강유채꽃 축제","부산광역시","본청","4.29~5.7","2017-04-29","2017-05-07","9","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"4250873c72115658d226f9d44aa1dec7e457a64a","2017","제3회 원도심활성화 축제","부산광역시","본청","5.5~5.6","2017-05-05","2017-05-06","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"6f63cd4dd07b4da0278c6fcc7ab8f6940f40553a","2017","제16회 조선통신사 
한일문화교류축제","부산광역시","본청","5.5~5.7","2017-05-05","2017-05-07","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"9ed95a05bdf1ac2677d5261b49b7306b38bd4b7b","2017","제22회 부산바다축제","부산광역시","본청","8.1~8.6","2017-08-01","2017-08-06","6","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"063221b41505ed01a953836273c2f384bcb019d3","2017","제18회 부산국제록페스티벌","부산광역시","본청","8.18~8.20","2017-08-18","2017-08-20","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"093eb41c58caede1b677672143e895bd7a8cf99d","2017","제13회 부산불꽃축제","부산광역시","본청","10.28","2017-10-28","2017-10-28","1","parsed_single_day","medium","System.Object[]","Single exact date parsed; no explicit end date"
"c31bdb8c28dd145884e030818dbaf9c7475eb177","2017","제9회 부산크리스마스
트리축제","부산광역시","본청","11월~'18.1월","2017-18-01","2017-18-01",,"parsed_single_day","medium","System.Object[]","Single exact date parsed; no explicit end date"
"2cf4fb98afe3400a0f1b018d19ec32313b7e22d9","2017","2018부산해맞이축제","부산광역시","본청","17.12.31~18.1.1.","2017-12-31","2017-18-01",,"parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"5af9f0ad871e64d82b6c0f25fb82e19cdd4cbff1","2017","부산자갈치 축제","부산광역시","중구","10.19~22","2017-10-19","2017-10-22","4","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"bfe6dfc874b454feb3671c3f8f6be8272ad67523","2017","보수동책방골목 문화행사","부산광역시","중구","10.20~22","2017-10-20","2017-10-22","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"f27e1c76595fa7cf5d36ab455768afa694ba3566","2017","부산고등어축제","부산광역시","서구","10.18~10.22
(예정)","2017-10-18","2017-10-22","5","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"a8c3ed61818bc5b16883e579f3c097ea4121b396","2017","제14회 부산차이나타운특구 문화축제","부산광역시","동구","10월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"a67d6b6265513515aa06bec742610092b88da3c5","2017","제19회 좌천동가구거리 고객한마음 대잔치","부산광역시","동구","10월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"8dc14d8a4dc698c0df5d0e5afacc84b2e338f3f3","2017","영도다리축제","부산광역시","영도구","9.1~9.3","2017-09-01","2017-09-03","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"93f9c09f02a14c4b99bc4bae4e8ebb750ec4eea6","2017","수국꽃문화축제","부산광역시","영도구","6.24~7.2","2017-06-24","2017-07-02","9","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"3eb65d175cd742f46eb78d1d58d7c56096036140","2017","오륙도 평화축제","부산광역시","남구","10월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"47686c56713dff8ac942448a416a5ad82e9ac7d4","2017","제23회 동래읍성역사축제","부산광역시","동래구","10.20.~10.22","2017-10-20","2017-10-22","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"91ba270405108ad24b9585cfc7f1f9804b007991","2017","제6회 낙동강 구포나루 축제","부산광역시","북구","5.12~5.14","2017-05-12","2017-05-14","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"4bbfff6a2e1e7f9d65ea23d73ab92ff5af9ba2ab","2017","제24회 낙동민속예술제","부산광역시","북구","10월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"d8f01b8fbcc4b9e8092a29e274b432df61e95ffe","2017","광안리어방축제","부산광역시","수영구","4.28~4.30","2017-04-28","2017-04-30","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"266d0e277387dd2b25130da98f11bf81948198ac","2017","제7회 감천문화마을골목축제","부산광역시","사하구","5.12~5.14","2017-05-12","2017-05-14","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"76a898ac5f31027a6dff9ac0b3f3ee5443175b19","2017","제5회 사하예술제","부산광역시","사하구","9.15~9.22","2017-09-15","2017-09-22","8","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"dc3191bbc6f1f1296bc0131ed917b03bcb715224","2017","하단포구웅어축제","부산광역시","사하구","5월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"9f2f54009f118c11d62c1f6e831c77df8a679cb5","2017","제17회사상강변축제","부산광역시","사상구","10.13~15","2017-10-13","2017-10-15","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"b9c3be39db995145f1a307ad6076b80d4331fed5","2017","2017 강서 낙동강변 30리 벚꽃 축제","부산광역시","강서구","3.31.~4.2","2017-03-31","2017-04-02","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"eb60a88e54d2665b72132ae20cdf3b9e86ecad0f","2017","제16회 명지시장 전어축제","부산광역시","강서구","8.23.~8.25","2017-08-23","2017-08-25","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"d1c46f933de25dc3babb31914d93bd6d3bd69f61","2017","해운대모래축제","부산광역시","해운대구","5.26~29","2017-05-26","2017-05-29","4","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"04a7f86ca4384710399dd8355ba7e4252b41e004","2017","제35회 해운대달맞이온천축제","부산광역시","해운대구","2.9~2.11","2017-02-09","2017-02-11","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"7efac72dccfcdfc185e15ff9bc816804fcd3a04a","2017","금정산성
역사문화축제
2017","부산광역시","금정구","5.26~5.28   (예정)","2017-05-26","2017-05-28","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"2301774b2f476b0b9014b07ed29088c103247205","2017","제21회 기장멸치축제","부산광역시","기장군","4.21.~4.23.","2017-04-21","2017-04-23","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"1751a5c78edf8afa08570c596c45ef941ca8f91c","2017","2017 기장미역다시마
축제","부산광역시","기장군","4월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"63d9e0059191335b89cdb129b46a88a513b4a276","2017","제11회 철마한우불고기 축제","부산광역시","기장군","10월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"2894681ee065ff3459e25a6f312c8127f6e12939","2017","대구약령시
한방문화축제","대구광역시","본청","5.3~5.7","2017-05-03","2017-05-07","5","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"d412b6de3aac38521e33d7a2f55af1edf859a1ee","2017","컬러풀대구페스티벌","대구광역시","본청","5.6~5.7","2017-05-06","2017-05-07","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"83edeca6c685065670f602c9a314c1f16fe18636","2017","형형색색 달구벌
관등놀이","대구광역시","본청","4.23~4.30","2017-04-23","2017-04-30","8","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"1f57c85d754e477b2579880322405da26cb265c2","2017","대구생활문화제","대구광역시","본청","7. 28~7.30","2017-07-28","2017-07-30","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"fdd2e1b5fe244825d15dd9f8ce0cdff88342d522","2017","대구치맥페스티벌","대구광역시","본청","7.19~7.23","2017-07-19","2017-07-23","5","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"1eef7f989e49f8e14be86f7f556e03157a4fe4ef","2017","대구국제호러연극제","대구광역시","본청","7.20~7.23","2017-07-20","2017-07-23","4","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"4a5bfc270be88423aed3d986138d9869e713aff6","2017","대구국제
바디페인팅페스티벌","대구광역시","본청","8.27~8.28","2017-08-27","2017-08-28","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"ae1bd39d86cc8b089388312cbe884055505271db","2017","팔공산 승시축제","대구광역시","본청","10.1~10.5","2017-10-01","2017-10-05","5","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"0c23a298895171b5b85a4e8f4879f0c209e81815","2017","대구국제패션문화
페스티벌","대구광역시","본청","미정",,,,"missing_or_ambiguous","low","System.Object[]","No exact day-level range parsed"
"e2cdb3ce2d04e5adb4b824f7592e4881b9151b85","2017","동성로축제","대구광역시","중구","5.12~5.14
(3일간)","2017-05-12","2017-05-14","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"b89730f06e5793dd0854a53699d884db9b90126f","2017","대구패션주얼리위크","대구광역시","중구","5.12~5.14
(3일간)","2017-05-12","2017-05-14","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"ba67ec3854cfe650077917fa3a1f91c16ebe0873","2017","대구화교축제","대구광역시","중구","10월중
(2일간)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"946a00bb56282866fcd479cabe4a7a64e78609a3","2017","서문시장 대축제","대구광역시","중구","9월말~10월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"e2e677a8fa607d11c470c06f48419091a4f81f1a","2017","팔공산 벚꽃축제","대구광역시","동구","4월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"de059fed003dd93ee4ea97ecea13152fc3252caf","2017","팔공산 단풍축제","대구광역시","동구","10월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"bdec02f657d1c886df4448bba21969be3661429e","2017","용암산성 옥천문화제","대구광역시","동구","10.8~10.9","2017-10-08","2017-10-09","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"a2c017b68fc7b4c0fd7ce2a49779b6a068a0645c","2017","대덕제
대구앞산빨래터 축제","대구광역시","남구","4.30 ~ 5.1
(예정)","2017-04-30","2017-05-01","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"a9cefbb3400f84ea30bb027e6e3964fe7753b2bc","2017","대명공연문화거리
로드페스티벌","대구광역시","남구","6월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"3ef5fe85f840e4a51e8d49fe11c503e50cf93ded","2017","안지랑곱창
젊음의거리 축제
(미미앤락식품산업전)","대구광역시","남구","8.25~8.26","2017-08-25","2017-08-26","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"eaee86fa0eb89705d98841db48f8306dc7b2d846","2017","금호강바람소리길축제","대구광역시","북구","9월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"b7f2400574fe1dab5c639d43fa64c28937abbb80","2017","수성못 페스티벌
(Suseong Lake Festival)","대구광역시","수성구","9.22~9.24","2017-09-22","2017-09-24","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"24821933a80a16f0f2be9fc3c9f4db57ff27cdd0","2017","비슬산참꽃문화제","대구광역시","달성군","4월 중순
(기간 미정)",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"f6b8010436e19ecc104d41572e9fd2d783889649","2017","달성 100대 피아노","대구광역시","달성군","9.30~10.1
(예정)","2017-09-30","2017-10-01","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"528dc89e548554f264827a08ed032f83db0e031b","2017","달성토마토축제","대구광역시","달성군","5.20.~5. 21   (예정)","2017-05-20","2017-05-21","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"c54a375a8d9407fe792a46c26d2373716578b275","2017","인천펜타포트음악축제","인천광역시","본청","8.12~8.14","2017-08-12","2017-08-14","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"d3e674b97ee463cf692624eb1c51e6a19173b265","2017","인천음식문화박람회","인천광역시","본청","9.8-9.10","2017-09-08","2017-09-10","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"d1e8683b573366f8f6090b555f8b53ff89de1a8d","2017","송도세계문화관광축제","인천광역시","본청","8.25~9.2","2017-08-25","2017-09-02","9","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"031fb27200ec71c50461c787c3c35f405b9ace3e","2017","도시해변 문화기획전","인천광역시","본청","7월~8월",,,,"partial_month","low","System.Object[]","Month identified but no exact day-level range"
"ed4afd573c776e49d1d3fb96dd97626eb3a0b823","2017","인천불빛축제","인천광역시","본청","10월",,,,"partial_month","low","System.Object[]","Month identified but no exact day-level range"
"fdd0edc409c7759adc2c01cfcbd84ded6098a35f","2017","자유공원 문화관광축제","인천광역시","중구","4월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"317d07b6ed651caaf9373912c67efecffb506221","2017","9.15인천상륙작전축제","인천광역시","중구","9.15~17","2017-09-15","2017-09-17","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"10a2119db6e7bce5e89a258137b97e336266e4c1","2017","연안부두축제","인천광역시","중구","10월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"6442e5bc6f576b0eec442cfa42430a6617ef916c","2017","화도진축제","인천광역시","동구","5월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"ef9e30b94434681664305b2ce543fe8323ab9333","2017","주안미디어문화축제","인천광역시","남구","9.1~9.30","2017-09-01","2017-09-30","30","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"1072277858869b5e9ad2934a97e37a804b01d1ce","2017","능허대문화축제","인천광역시","연수구","9.23.~9.24.
(예정)","2017-09-23","2017-09-24","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"5030e434c6c7a29236342ffbf9523fb988d92f79","2017","소래포구축제","인천광역시","남동구","2017.10월중",,,,"partial_month","low","System.Object[]","No exact day-level range parsed"
"47a45c7b2c42c5174b305d79a9983710e6a8c129","2017","부평풍물대축제","인천광역시","부평구","9.22~9.24","2017-09-22","2017-09-24","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"097bf5e89657b40092df51035f5cf9c1cce33d84","2017","서곶문화예술제(녹청자축제)","인천광역시","서구","9. 16. ~ 9. 17.","2017-09-16","2017-09-17","2","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"060e402cc577ce7868d4a9c13c2d35bd22122925","2017","고려산진달래축제","인천광역시","강화군","4. 15.~4. 23.
(예정)","2017-04-15","2017-04-23","9","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
"fde6c5966563dbac9cc4feb8b41813053695962e","2017","개천대축제","인천광역시","강화군","10.1.~10.3
(예정)","2017-10-01","2017-10-03","3","parsed_exact_range","high","System.Object[]","Parsed from explicit day-level range"
